id,firstName,lastName,pos_F,pos_D,pos_G,hand_R,hand_L
8471284,Andrej,Sekera,0,0,0,0,1
8474651,Braden,Holtby,0,0,1,0,1
8477003,Riley,Barber,1,0,0,1,0
8477240,Carter,Rowney,1,0,0,1,0
8479355,Olli,Juolevi,0,0,0,0,1
8470281,Duncan,Keith,0,0,0,0,1
8475156,Mikko,Koskinen,0,0,1,0,1
8476391,T.J.,Tynan,1,0,0,1,0
8478996,Adam,Brooks,1,0,0,0,1
8473618,Mathieu,Perreault,1,0,0,0,1
8479511,Janne,Kuokkanen,1,0,0,0,1
8473541,Jonathan,Bernier,0,0,1,0,1
8480019,Isaac,Ratcliffe,1,0,0,0,1
8481552,Artemi,Kniazev,0,0,0,0,1
8480847,Ryan,Merkley,0,0,0,1,0
8475098,Tyler,Bozak,1,0,0,1,0
8469455,Jason,Spezza,1,0,0,1,0
8477472,Carl,Dahlstrom,0,0,0,0,1
8482408,Jeff,Malott,1,0,0,0,1
8476191,Kevan,Miller,0,0,0,1,0
8476356,Tobias,Rieder,1,0,0,0,1
8481001,Veini,Vehvilainen,0,0,1,0,1
8478027,Lucas,Wallmark,1,0,0,0,1
8471227,Devan,Dubnyk,0,0,1,0,1
8480221,Drake,Rymsha,1,0,0,1,0
8473564,Michael,Frolik,1,0,0,0,1
8476443,Xavier,Ouellet,0,0,0,0,1
8474579,Luca,Sbisa,0,0,0,0,1
8480201,Maksim,Sushko,1,0,0,0,1
8479358,Carsen,Twarynski,1,0,0,0,1
8477680,Josh,Currie,1,0,0,1,0
8478069,Daniel,Walcott,1,0,0,0,1
8470147,Curtis,McElhinney,0,0,1,0,1
8475844,Kenny,Agostino,1,0,0,0,1
8477544,Philippe,Maillet,1,0,0,0,1
8476207,Brian,Gibbons,1,0,0,0,1
8479188,David ,Ayres,0,0,1,0,1
8477448,Marko,Dano,1,0,0,0,1
8481630,Alexander,Yelesin,0,0,0,1,0
8478073,Anton,Lindholm,0,0,0,0,1
8470318,Jonathan,Ericsson,0,0,0,0,1
8471242,Mike,Green,0,0,0,1,0
8478176,Joe,Hicketts,0,0,0,0,1
8475430,Brandon,Manning,0,0,0,0,1
8477850,Christian,Folin,0,0,0,1,0
8474571,Mikkel,Boedker,1,0,0,0,1
8468493,Ron,Hainsey,0,0,0,0,1
8473485,Chris,Stewart,1,0,0,1,0
8480341,Adam,Johnson,1,0,0,0,1
8476953,Trevor,Carrick,0,0,0,0,1
8476857,Pontus,Aberg,1,0,0,1,0
8477958,Nikolay,Goldobin,1,0,0,0,1
8477458,Valentin,Zykov,1,0,0,1,0
8476987,Jake,Bischoff,0,0,0,0,1
8473914,Mark,Letestu,1,0,0,1,0
8478417,Jakob,Forsbacka Karlsson,1,0,0,1,0
8473534,Patrik,Berglund,1,0,0,0,1
8479416,Ben,Gleason,0,0,0,0,1
8479016,Landon ,Bow,0,0,1,0,1
8475263,Wade,Megan,1,0,0,0,1
8477994,Dominic,Turgeon,1,0,0,0,1
8470803,Kyle,Brodziak,1,0,0,1,0
8479970,Joseph,Gambardella,1,0,0,0,1
8477452,Ian,McCoshen,0,0,0,0,1
8466141,Roberto,Luongo,0,0,1,0,1
8470611,Eric,Fehr,1,0,0,1,0
8468611,Matt,Hendricks,1,0,0,0,1
8479330,Brandon,Gignac,1,0,0,0,1
8471657,Cody,McLeod,1,0,0,0,1
8472410,Stephen,Gionta,1,0,0,1,0
8477237,Mike,Condon,0,0,1,0,1
8464989,Matt,Cullen,1,0,0,0,1
8471761,Chris,Butler,0,0,0,0,1
8475277,Edward,Pasquale,0,0,1,0,1
8476423,Reid,Boucher,1,0,0,0,1
8476799,Cameron,Schilling,0,0,0,0,1
8466251,Jason,Chimera,1,0,0,0,1
8468535,Antoine,Vermette,1,0,0,0,1
8473499,Reto,Berra,0,0,1,0,1
8479755,Victor,Antipin,0,0,0,0,1
8469638,Jussi,Jokinen,1,0,0,0,1
8480330,Spencer,Foo,1,0,0,1,0
8448208,Jaromir,Jagr,1,0,0,0,1
8474642,Lance,Bouma,1,0,0,0,1
8479138,Scott ,Foster,0,0,1,0,1
8477428,Justin,Auger,1,0,0,1,0
8471338,Torrey,Mitchell,1,0,0,1,0
8471476,Daniel,Winnik,1,0,0,0,1
8470358,Alexandre,Burrows,1,0,0,0,1
8476116,Ryan,Garbutt,1,0,0,0,1
8469760,Zbynek,Michalek,0,0,0,1,0
8471251,Justin,Peters,0,0,1,0,1
8471269,Nicklas,Grossmann,0,0,0,0,1
8462042,Jarome,Iginla,1,0,0,1,0
8470201,Jiri,Hudler,1,0,0,0,1
8476471,Mark,McNeill,1,0,0,1,0
8476526,Ben,Thomson,1,0,0,0,1
8475274,Seth,Helgeson,0,0,0,0,1
8471996,Bracken,Kearns,1,0,0,0,1
8467493,Chris,Neil,1,0,0,1,0
8468513,Nick,Schultz,0,0,0,0,1
8476911,Tanner,Richard,1,0,0,0,1
8470599,Milan,Michalek,1,0,0,0,1
8477916,Borna,Rendulic,1,0,0,1,0
8471681,Jack,Skille,1,0,0,1,0
8477997,Nikita,Tryamkin,0,0,0,0,1
8470614,Mark,Stuart,0,0,0,0,1
8474765,Anders,Lindback,0,0,1,0,1
8470039,Tomas,Fleischmann,1,0,0,0,1
8471309,Johan,Franzen,1,0,0,0,1
8471245,Dave,Bolland,1,0,0,1,0
8476235,Justin,Fontaine,1,0,0,1,0
8470871,Chris,Porter,1,0,0,0,1
8476451,Lucas,Lessio,1,0,0,0,1
8476209,Mike,Sislo,1,0,0,1,0
8471362,Mikhail,Grabovski,1,0,0,0,1
8467351,Scott,Gomez,1,0,0,0,1
8474516,Bryan,Lerg,1,0,0,0,1
8475150,Jordan,Caron,1,0,0,0,1
8474638,Andrew,Campbell,0,0,0,0,1
8476388,Andrey,Pedan,0,0,0,0,1
8474744,Sean,Collins,1,0,0,0,1
8467332,Bryan,Allen,0,0,0,0,1
8474606,Colby,Robak,0,0,0,0,1
8468524,Ilya,Bryzgalov,0,0,1,0,1
8475996,Brendan,Shinnimin,1,0,0,0,1
8475671,Matt,Fraser,1,0,0,0,1
8470018,Matt,Ellis,1,0,0,0,1
8474576,Zach,Boychuk,1,0,0,0,1
8470302,Patrick,Dwyer,1,0,0,1,0
8475214,Jeremy,Morin,1,0,0,1,0
8473647,Frédéric,St-Denis,0,0,0,0,1
8459670,Kimmo,Timonen,0,0,0,0,1
8464975,Daniel,Brière,1,0,0,1,0
8471718,Marc-Andre,Cliche,1,0,0,1,0
8475734,Curtis,Hamilton,1,0,0,0,1
8474594,Slava,Voynov,0,0,0,1,0
8467545,Michael,Ryder,1,0,0,1,0
8476227,Joe,Whitney,1,0,0,0,1
8467988,Ryan,Malone,1,0,0,0,1
8475917,Jason,Akeson,1,0,0,1,0
8469548,Ray,Emery,0,0,1,0,1
8473682,Andrew,Ebbett,1,0,0,0,1
8466158,Scott,Hannan,0,0,0,0,1
8475159,Carl,Klingberg,1,0,0,1,0
8475196,Ben,Hanowski,1,0,0,0,1
8476827,Chad,Billins,0,0,0,0,1
8477836,Matt,Carey,1,0,0,0,1
8475720,Kent,Simpson,0,0,1,0,1
8471514,Rich,Peverley,1,0,0,1,0
8458537,Ray,Whitney,1,0,0,1,0
8460703,Tim,Thomas,0,0,1,0,1
8471323,Ryan,Jones,1,0,0,0,1
8467428,Krys,Barch,1,0,0,0,1
8475118,Matt,Gilroy,0,0,0,1,0
8470309,Ryan,Whitney,0,0,0,0,1
8471352,Jake,Dowell,1,0,0,0,1
8475183,Louis,Leblanc,1,0,0,1,0
8468114,Douglas,Murray,0,0,0,0,1
8474582,Mattias,Tedenby,1,0,0,0,1
8476765,Mike,Halmo,1,0,0,0,1
8462047,Martin,Biron,0,0,1,0,1
8470232,Kris,Newbury,1,0,0,0,1
8459628,Hal,Gill,0,0,0,0,1
8477832,Cody,Kunyk,1,0,0,0,1
8468745,Jean-Philippe,Cote,0,0,0,0,1
8469569,Drew,MacIntyre,0,0,1,0,1
8467365,John,Erskine,0,0,0,0,1
8471246,Chris,Bourque,1,0,0,0,1
8459454,Jay,Pandolfo,1,0,0,0,1
8470283,Tim,Brent,1,0,0,1,0
8474629,Shawn,Lalonde,0,0,0,1,0
8473867,Greg,Rallo,1,0,0,1,0
8475304,Scott,Timmins,1,0,0,0,1
8474518,Davis,Drewiske,0,0,0,0,1
8467412,Alexei,Ponikarovsky,1,0,0,0,1
8476835,Daniel,Bang,1,0,0,0,1
8464967,Marty,Reasoner,1,0,0,0,1
8471314,Mike,Lundin,0,0,0,0,1
8458590,Mike,Knuble,1,0,0,1,0
8475102,Travis,Turnbull,1,0,0,1,0
8474693,Tomas,Kubalik,1,0,0,1,0
8459461,Brendan,Morrison,1,0,0,0,1
8470988,Bryan,Rodney,0,0,0,1,0
8470005,Mark,Cullen,1,0,0,0,1
8467466,Trent,Hunter,1,0,0,1,0
8476224,Chay,Genoway,0,0,0,0,1
8471697,Niclas,Bergfors,1,0,0,1,0
8473501,Ty,Wishart,0,0,0,0,1
8471714,Michael,Sauer,0,0,0,1,0
8462036,Daymond,Langkow,1,0,0,0,1
8473539,Carl,Sneep,0,0,0,1,0
8475097,Brad,Thiessen,0,0,1,0,1
8467959,Sebastien,Caron,0,0,1,0,1
8474146,Spencer,Machacek,1,0,0,1,0
8471238,Rob,Schremp,1,0,0,0,1
8469672,Aaron,Voros,1,0,0,0,1
8466144,Paul,Mara,0,0,0,0,1
8465026,Mark,Parrish,1,0,0,1,0
8470680,Ryan,Potulny,1,0,0,0,1
8471786,Ray,Macias,0,0,0,1,0
8470787,Drew,Bagnall,0,0,0,0,1
8475641,Brendon,Nash,0,0,0,0,1
8466216,Adam,Mair,1,0,0,1,0
8473605,Alexander,Vasyunov,1,0,0,1,0
8460502,Wade,Belak,1,0,0,1,0
8476208,Matt,Campanale,0,0,0,0,1
8466392,Todd,White,1,0,0,0,1
8467361,Blair,Betts,1,0,0,0,1
8467964,Mike,Comrie,1,0,0,0,1
8468252,Eric,Godard,1,0,0,1,0
8474085,Johan,Harju,1,0,0,0,1
8467906,Jonas,Andersson,1,0,0,0,1
8479368,Max,Jones,1,0,0,0,1
8482745,Mason,McTavish,1,0,0,0,1
8476458,Ryan,Strome,1,0,0,1,0
8475462,Radko,Gudas,0,0,0,1,0
8483490,Pavel,Mintyukov,0,0,0,0,1
8475760,Nick,Bjugstad,1,0,0,1,0
8478408,Travis,Dermott,0,0,0,0,1
8480434,Sean,Durzi,0,0,0,1,0
8478872,Karel,Vejmelka,0,0,1,1,0
8479365,Trent,Frederic,1,0,0,0,1
8478450,Parker,Wotherspoon,0,0,0,0,1
8483548,Brandon,Bussi,0,0,1,1,0
8481528,Dylan,Cozens,1,0,0,1,0
8482097,Jack,Quinn,1,0,0,1,0
8480035,Henri,Jokiharju,0,0,0,1,0
8480807,Mattias,Samuelsson,0,0,0,0,1
8480045,Ukko-Pekka,Luukkonen,0,0,1,0,1
8482093,Seth,Jarvis,1,0,0,1,0
8482660,Kent,Johnson,1,0,0,0,1
8476374,Sean,Kuraly,1,0,0,0,1
8479369,Andrew,Peeke,0,0,0,1,0
8477484,Spencer,Martin,0,0,1,0,1
8478007,Elvis,Merzlikins,0,0,1,0,1
8477496,Elias,Lindholm,1,0,0,1,0
8478502,Dennis,Gilbert,0,0,0,0,1
8475690,Chris,Tanev,0,0,0,1,0
8478463,Anthony,Beauvillier,1,0,0,0,1
8477450,Jason,Dickinson,1,0,0,0,1
8473422,Nick,Foligno,1,0,0,0,1
8481641,Joel,Kiviranta,1,0,0,0,1
8477476,Artturi,Lehkonen,1,0,0,0,1
8477073,Kurtis,MacDermid,0,0,0,0,1
8470794,Joe,Pavelski,1,0,0,1,0
8475225,Craig,Smith,1,0,0,1,0
8477810,Joel,Hanley,0,0,0,0,1
8479337,Alex,DeBrincat,1,0,0,1,0
8475718,Justin,Holl,0,0,0,1,0
8481479,Brogan,Rafferty,0,0,0,1,0
8480274,Philip,Kemp,0,0,0,1,0
8476967,Brett,Kulak,0,0,0,0,1
8479973,Stuart,Skinner,0,0,1,0,1
8478542,Evan,Rodrigues,1,0,0,1,0
8475683,Sergei,Bobrovsky,0,0,1,0,1
8477942,Kevin,Fiala,1,0,0,0,1
8482155,Alex,Laferriere,1,0,0,1,0
8479998,Mikey,Anderson,0,0,0,0,1
8479421,Jacob,Moverare,0,0,0,0,1
8474034,Pat,Maroon,1,0,0,0,1
8475692,Mats,Zuccarello,1,0,0,0,1
8475750,Jon,Merrill,0,0,0,0,1
8479406,Filip,Gustavsson,0,0,1,0,1
8476469,Joel,Armia,1,0,0,1,0
8481523,Kirby,Dach,1,0,0,1,0
8477497,Sean,Monahan,1,0,0,0,1
8476871,Tanner,Pearson,1,0,0,0,1
8474596,Jake,Allen,0,0,1,0,1
8480002,Nico,Hischier,1,0,0,0,1
8481559,Jack,Hughes,1,0,0,0,1
8482110,Dawson,Mercer,1,0,0,1,0
8477970,Vitek,Vanecek,0,0,1,0,1
8477446,Michael,McCarron,1,0,0,1,0
8478508,Yakov,Trenin,1,0,0,0,1
8475197,Tyson,Barrie,0,0,0,1,0
8477424,Juuse,Saros,0,0,1,0,1
8478445,Mathew,Barzal,1,0,0,1,0
8477392,Hudson,Fasching,1,0,0,1,0
8475314,Anders,Lee,1,0,0,0,1
8475754,Brock,Nelson,1,0,0,0,1
8476389,Vincent,Trocheck,1,0,0,1,0
8481708,Zac,Jones,0,0,0,0,1
8482092,Ridly,Greig,1,0,0,0,1
8479772,Zack,MacEwen,1,0,0,1,0
8475765,Vladimir,Tarasenko,1,0,0,0,1
8480220,Noah,Cates,1,0,0,0,1
8480797,Joel,Farabee,1,0,0,0,1
8477903,Garnet,Hathaway,1,0,0,1,0
8480068,Ryan,Poehling,1,0,0,0,1
8475176,Ryan,Ellis,0,0,0,1,0
8471686,Marc,Staal,0,0,0,0,1
8470604,Jeff,Carter,1,0,0,1,0
8477930,Pierre-Edouard,Bellemare,1,0,0,0,1
8476913,Devin,Shore,1,0,0,0,1
8476904,Chris,Driedger,0,0,1,0,1
8480884,Calen,Addison,0,0,0,1,0
8476792,Torey,Krug,0,0,0,0,1
8477839,Conor,Sheary,1,0,0,0,1
8479393,Noah,Gregor,1,0,0,0,1
8480995,Pontus,Holmberg,1,0,0,0,1
8478483,Mitchell,Marner,1,0,0,1,0
8481122,Simon,Benoit,0,0,0,0,1
8478021,William,Lagesson,0,0,0,0,1
8478492,Ilya,Samsonov,0,0,1,0,1
8478057,Dakota,Joshua,1,0,0,0,1
8481024,Linus,Karlsson,1,0,0,1,0
8477967,Thatcher,Demko,0,0,1,0,1
8480727,Zach,Whitecloud,0,0,0,1,0
8480145,Neal,Pionk,0,0,0,1,0
8477220,Nate,Schmidt,0,0,0,0,1
8476316,Laurent,Brossoit,0,0,1,0,1
8476945,Connor,Hellebuyck,0,0,1,0,1
8474157,Max,Pacioretty,1,0,0,0,1
8474590,John,Carlson,0,0,0,1,0
8479292,Charlie,Lindgren,0,0,1,1,0
8474683,Derek,Grant,1,0,0,0,1
8477993,Justin,Kirkland,1,0,0,0,1
8481563,Drew,Helleson,0,0,0,1,0
8478062,Dysin,Mayo,0,0,0,1,0
8470638,Patrice,Bergeron,1,0,0,1,0
8480196,Jacob,Bryson,0,0,0,0,1
8479348,Kale,Clague,0,0,0,0,1
8478131,Ondrej,Kase,1,0,0,1,0
8476907,Mackenzie,MacEachern,1,0,0,0,1
8471669,Paul,Stastny,1,0,0,0,1
8484125,Hunter,McKown,1,0,0,1,0
8483620,Marcus,Bjork,0,0,0,1,0
8482982,Jet,Greaves,0,0,1,0,1
8479291,Kevin,Rooney,1,0,0,0,1
8480328,David,Gust,1,0,0,1,0
8478881,Brett,Seney,1,0,0,0,1
8478211,Dryden,Hunt,1,0,0,0,1
8476779,Brad,Hunt,0,0,0,0,1
8480216,Jacob,Peterson,1,0,0,0,1
8483464,Marco,Kasper,1,0,0,0,1
8479338,Markus,Niemelainen,0,0,0,0,1
8476396,Steven,Fogarty,1,0,0,1,0
8480994,Damien,Giroux,1,0,0,0,1
8479972,Mason,Shaw,1,0,0,0,1
8480267,Sammy,Walker,1,0,0,1,0
8474573,Josh,Bailey,1,0,0,0,1
8477433,Ben,Harpur,0,0,0,0,1
8481596,Shane,Pinto,1,0,0,1,0
8478491,Jacob,Larsson,0,0,0,0,1
8482447,Leevi,Merilainen,0,0,1,0,1
8482452,Elliot,Desnoyers,1,0,0,0,1
8479423,Alex,Nylander,1,0,0,1,0
8482834,Jesper,Froden,1,0,0,1,0
8477401,John,Hayden,1,0,0,1,0
8480901,Karson,Kuhlman,1,0,0,1,0
8479366,Logan,Brown,1,0,0,0,1
8480863,Gabriel,Fortier,1,0,0,0,1
8480820,Filip,Kral,0,0,0,0,1
8476899,Matt,Murray,0,0,1,0,1
8481683,Aidan,McDonough,1,0,0,0,1
8480776,Sheldon,Rempal,1,0,0,1,0
8475728,Johan,Larsson,1,0,0,0,1
8477343,Tyler,Lewington,0,0,0,1,0
8482061,Brandon,Biro,1,0,0,0,1
8475236,Cody,Eakin,1,0,0,0,1
8479289,Ethan,Prow,0,0,0,1,0
8479249,Andrew,Poturalski,1,0,0,1,0
8479581,Jack,LaFontaine,0,0,1,0,1
8479587,Rhett,Gardner,1,0,0,0,1
8471228,Alexander,Radulov,1,0,0,0,1
8476495,Seth,Griffith,1,0,0,1,0
8477943,Brendan,Perlini,1,0,0,0,1
8475246,Kevin,Connauton,0,0,0,0,1
8478915,Sami,Niku,0,0,0,0,1
8477512,Frederik,Gauthier,1,0,0,0,1
8477419,Mason,Geertsen,0,0,0,0,1
8477936,Michael,Dal Colle,1,0,0,0,1
8474066,Thomas,Hickey,0,0,0,0,1
8476400,Logan,Shaw,1,0,0,1,0
8482243,Linus,Sandin,1,0,0,1,0
8479534,Linus,Hogberg,0,0,0,0,1
8479512,Kasper,Bjorkqvist,1,0,0,0,1
8480945,Juuso,Riikola,0,0,0,0,1
8478467,Nicolas,Meloche,0,0,0,1,0
8471707,James,Neal,1,0,0,0,1
8479413,Sean,Day,0,0,0,0,1
8480259,Ben,Jones,1,0,0,0,1
8476407,Andy,Welinski,0,0,0,1,0
8474604,Aaron,Ness,0,0,0,0,1
8478888,Cameron,Hughes,1,0,0,0,1
8475213,Drew,Shore,1,0,0,1,0
8477046,Joakim,Ryan,0,0,0,0,1
8469459,Mikko,Koivu,1,0,0,0,1
8476381,Andrew,Shaw,1,0,0,1,0
8479381,Nick,Caamano,1,0,0,0,1
8475222,Sami,Vatanen,0,0,0,1,0
8470144,Frans,Nielsen,1,0,0,0,1
8477043,Christian,Djoos,0,0,0,0,1
8481442,Brady,Keeper,0,0,0,1,0
8477234,Troy,Grosenick,0,0,1,0,1
8470601,Braydon,Coburn,0,0,0,0,1
8474230,Micheal,Haley,1,0,0,0,1
8481640,Lean,Bergmann,1,0,0,0,1
8482248,Fredrik ,Handemark,1,0,0,0,1
8477963,Jayce,Hawryluk,1,0,0,1,0
8473546,Michael,Grabner,1,0,0,0,1
8476293,Scott,Wilson,1,0,0,0,1
8477337,John,Gilmour,0,0,0,0,1
8477973,Vladislav,Kamenev,1,0,0,0,1
8474569,Colin,Wilson,1,0,0,0,1
8474717,Mark,Barberio,0,0,0,0,1
8471392,Roman,Polak,0,0,0,1,0
8478036,Christoffer,Ehn,1,0,0,0,1
8476947,Nikolai,Prokhorkin,1,0,0,0,1
8474668,Dale,Weise,1,0,0,1,0
8476922,Boo,Nieves,1,0,0,0,1
8480247,Jonathan,Davidsson,1,0,0,1,0
8480314,Max,Veronneau,1,0,0,1,0
8481515,Danil,Yurtaykin,1,0,0,1,0
8474722,Luke,Witkowski,1,0,0,1,0
8477085,Ashton,Sautner,0,0,0,0,1
8480082,Justin,Kloos,1,0,0,1,0
8476971,Kevin,Roy,1,0,0,0,1
8477009,Jake,Dotchin,0,0,0,1,0
8473434,Chad,Johnson,0,0,1,0,1
8470740,Lee,Stempniak,1,0,0,1,0
8469506,Jason,Pominville,1,0,0,1,0
8470598,Thomas,Vanek,1,0,0,1,0
8475727,Ryan,Spooner,1,0,0,0,1
8474520,Jason,Garrison,0,0,0,0,1
8469514,Peter,Budaj,0,0,1,0,1
8476465,Ryan,Murphy,0,0,0,1,0
8474025,Eric,Tangradi,1,0,0,0,1
8475736,Connor,Brickley,1,0,0,0,1
8475423,Darren,Archibald,1,0,0,0,1
8475715,Oscar,Lindberg,1,0,0,0,1
8475982,Erik,Burgdoerfer,0,0,0,1,0
8475321,Phil,Varone,1,0,0,0,1
8480943,Igor,Ozhiganov,0,0,0,1,0
8474739,Tommy,Wingels,1,0,0,1,0
8474074,Paul,Postma,0,0,0,1,0
8470852,Matt,Moulson,1,0,0,0,1
8474743,Zach,Redmond,0,0,0,1,0
8475147,Jordan,Schroeder,1,0,0,1,0
8471710,Taylor,Chorney,0,0,0,0,1
8479595,Blake,Hillman,0,0,0,0,1
8476855,Nail,Yakupov,1,0,0,0,1
8474660,David,Warsofsky,0,0,0,0,1
8469500,Michael,Cammalleri,1,0,0,0,1
8477415,Anton,Slepyshev,1,0,0,1,0
8476397,Keegan,Lowe,0,0,0,0,1
8480164,Henrik,Haapala,1,0,0,0,1
8470724,Kyle,Quincey,0,0,0,0,1
8469466,Ales,Hemsky,1,0,0,1,0
8471976,David,Desharnais,1,0,0,0,1
8473440,Will,O'Neill,0,0,0,0,1
8468575,Dominic,Moore,1,0,0,0,1
8467875,Daniel,Sedin,1,0,0,0,1
8477466,Nick,Sorensen,1,0,0,1,0
8475155,Simon,Despres,0,0,0,0,1
8477715,Tyler,Gaudet,1,0,0,0,1
8473466,Ryan,White,1,0,0,1,0
8479115,Jorge ,Alves,0,0,1,0,1
8476289,Alexey,Marchenko,0,0,0,1,0
8476418,Robbie,Russo,0,0,0,1,0
8471682,Devin,Setoguchi,1,0,0,1,0
8476769,Bobby,Farnham,1,0,0,0,1
8476808,Brian,Flynn,1,0,0,1,0
8478963,Ryan,Johnston,0,0,0,1,0
8476798,Karl,Stollery,0,0,0,0,1
8473722,John,Scott,1,0,0,0,1
8474554,Eric,Selleck,1,0,0,0,1
8475194,Philip,Samuelsson,0,0,0,0,1
