id,firstName,lastName,pos_F,pos_D,pos_G,hand_R,hand_L
8476435,Alex,Khokhlachev,1,0,0,0,1
8470920,David,Clarkson,1,0,0,1,0
8477486,Emile,Poirier,1,0,0,0,1
8467452,Rob,Scuderi,0,0,0,0,1
8477300,Viktor,Svedberg,0,0,0,0,1
8468635,Travis,Moen,1,0,0,0,1
8471240,Jeff,Schultz,0,0,0,0,1
8473646,Ryan,Carter,1,0,0,0,1
8477923,Michael,Keranen,1,0,0,0,1
8473431,Bud,Holloway,1,0,0,1,0
8476379,Darren,Dietz,0,0,0,1,0
8469462,Tuomo,Ruutu,1,0,0,0,1
8478584,Vojtech,Mozik,0,0,0,1,0
8471186,Yann,Danis,0,0,1,0,1
8478559,Matthew,O'Connor,0,0,1,0,1
8470617,Mike,Richards,1,0,0,0,1
8475203,Jesse,Blacker,0,0,0,1,0
8466142,Eric,Brewer,0,0,0,0,1
8476844,Niklas,Svedberg,0,0,1,0,1
8475252,Matt,Hackett,0,0,1,0,1
8469476,Tim,Gleason,0,0,0,0,1
8469531,Jay,Harrison,0,0,0,0,1
8474095,Dana,Tyrell,1,0,0,0,1
8475148,Tim,Erixon,0,0,0,0,1
8467977,Brian,McGrattan,1,0,0,1,0
8467396,Erik,Cole,1,0,0,0,1
8475896,Brendan,Ranford,1,0,0,0,1
8472424,Ryan,Hamilton,1,0,0,0,1
8473911,Steven,Pinizzotto,1,0,0,1,0
8468540,Dan,Ellis,0,0,1,0,1
8465951,Matt,Cooke,1,0,0,0,1
8474772,Stu,Bickel,0,0,0,1,0
8466140,Olli,Jokinen,1,0,0,0,1
8468501,Anton,Volchenkov,0,0,0,0,1
8466378,Martin,St. Louis,1,0,0,0,1
8475723,Petr,Straka,1,0,0,0,1
8470867,Troy,Bodie,1,0,0,1,0
8476214,Brandon,DeFazio,1,0,0,0,1
8471208,Dustin,Penner,1,0,0,0,1
8471280,Nick,Johnson,1,0,0,1,0
8470596,Nathan,Horton,1,0,0,1,0
8470156,Joey,Crabb,1,0,0,1,0
8465914,Francis,Bouillon,0,0,0,0,1
8474855,Nathan,Lawson,0,0,1,0,1
8467925,Adam,Hall,1,0,0,1,0
8471450,Brandon,Yip,1,0,0,1,0
8471832,Nick,Drazenovic,1,0,0,0,1
8465202,Sami,Salo,0,0,0,1,0
8473638,Cedrick,Desjardins,0,0,1,1,0
8474754,Joacim,Eriksson,0,0,1,1,0
8474674,James,Wright,1,0,0,0,1
8471708,Ryan,Stoa,1,0,0,0,1
8469812,Chad,LaRose,1,0,0,1,0
8474615,Jared,Staal,1,0,0,1,0
8474049,Akim,Aliu,1,0,0,1,0
8459514,Jamal,Mayers,1,0,0,1,0
8473569,Jan,Mursak,1,0,0,1,0
8474719,Teemu,Hartikainen,1,0,0,0,1
8471402,Lennart,Petrell,1,0,0,0,1
8460535,Jose,Theodore,0,0,1,1,0
8469474,Colby,Armstrong,1,0,0,1,0
8465200,Tomas,Kaberle,0,0,0,0,1
8473944,Matt,Anderson,1,0,0,1,0
8476849,Harri,Pesonen,1,0,0,0,1
8469685,Andrew,Murray,1,0,0,0,1
8471234,Wojtek,Wolski,1,0,0,0,1
8467844,Jason,Blake,1,0,0,0,1
8473493,Ben,Maxwell,1,0,0,0,1
8476211,Carter,Camper,1,0,0,1,0
8470618,Anthony,Stewart,1,0,0,1,0
8465192,Samuel,Pahlsson,1,0,0,0,1
8471187,Brett,Lebda,0,0,0,0,1
8470708,Guillaume,Desbiens,1,0,0,1,0
8472262,Clay,Wilson,0,0,0,0,1
8471279,Sami,Lepisto,0,0,0,0,1
8468927,Steve,Montador,0,0,0,1,0
8458637,Sean,O'Donnell,0,0,0,0,1
8473722,John,Scott,0,0,0,0,1
8474552,Fabian,Brunnstrom,1,0,0,0,1
8467928,Doug,Janik,0,0,0,0,1
8469152,Ty,Conklin,0,0,1,0,1
8474046,Alex,Plante,0,0,0,1,0
8465059,Matt,Bradley,1,0,0,1,0
8471822,Brian,Foster,0,0,1,0,1
8468584,Jon,Disalvatore,1,0,0,1,0
8473511,David,McIntyre,1,0,0,0,1
8470580,Jed,Ortmeyer,1,0,0,1,0
8473999,Nick,Palmieri,1,0,0,1,0
8468887,Warren,Peters,1,0,0,0,1
8473608,Blake,Geoffrion,1,0,0,0,1
8473592,Vladimir,Zharkov,1,0,0,0,1
8470649,Patrick,O'Sullivan,1,0,0,0,1
8471821,Matt,Watkins,1,0,0,0,1
8474029,Cade,Fairchild,0,0,0,0,1
8467878,Tim,Connolly,1,0,0,1,0
8470905,Randy,Jones,0,0,0,0,1
8460661,Shane,Hnidy,0,0,0,1,0
8459640,Mike,Grier,1,0,0,1,0
8469472,Shaone,Morrisonn,0,0,0,0,1
8446485,Kris,Draper,1,0,0,0,1
8467856,Brian,Rafalski,0,0,0,1,0
8468432,Steve,Reinprecht,1,0,0,0,1
8473580,Matthew,Corrente,0,0,0,1,0
8467436,Jay,Leach,0,0,0,0,1
8469670,Marek,Svatos,1,0,0,1,0
8475990,Jamie,Doornbosch,0,0,0,0,1
8470809,Jeremy,Williams,1,0,0,1,0
8470800,Mike,Brodeur,0,0,1,0,1
8469461,Pascal,Leclaire,0,0,1,0,1
8470597,Nikolay,Zherdev,1,0,0,1,0
8474488,Matt,Climie,0,0,1,0,1
8469464,Fredrik,Sjostrom,1,0,0,0,1
8462093,Peter,Schaefer,1,0,0,0,1
8476934,Brock,McGinn,1,0,0,0,1
8478474,Lawson,Crouse,1,0,0,0,1
8480849,Barrett,Hayton,1,0,0,0,1
8479343,Clayton,Keller,1,0,0,0,1
8480855,Jack,McBain,1,0,0,0,1
8477384,Josh,Brown,0,0,0,1,0
8480003,Jesper,Boqvist,1,0,0,0,1
8479987,Morgan,Geekie,1,0,0,1,0
8480880,Jakub,Lauko,1,0,0,0,1
8473473,Milan,Lucic,1,0,0,0,1
8482511,Mason,Lohrei,0,0,0,0,1
8482175,JJ,Peterka,1,0,0,0,1
8480762,Eric,Robinson,1,0,0,0,1
8477365,Connor,Clifton,0,0,0,1,0
8481564,Ryan,Johnson,0,0,0,0,1
8482221,Devon,Levi,0,0,1,0,1
8477488,Brett,Pesce,0,0,0,1,0
8479339,Patrik,Laine,1,0,0,1,0
8479671,Mathieu,Olivier,1,0,0,1,0
8479402,Jake,Bean,0,0,0,0,1
8480871,Adam,Boqvist,0,0,0,1,0
8482652,Walker,Duehr,1,0,0,1,0
8478233,Andrew,Mangiapane,1,0,0,0,1
8478430,Oliver,Kylington,0,0,0,0,1
8479315,Joey,Anderson,1,0,0,1,0
8481147,Reese,Johnson,1,0,0,1,0
8477495,Seth,Jones,0,0,0,1,0
8475797,Jarred,Tinordi,0,0,0,0,1
8479458,Nikita,Zaitsev,0,0,0,1,0
8474149,Evgenii,Dadonov,1,0,0,0,1
8479351,Sam,Steel,1,0,0,0,1
8475809,Scott,Wedgewood,0,0,1,0,1
8474141,Patrick,Kane,1,0,0,0,1
8480011,Klim,Kostin,1,0,0,0,1
8477934,Leon,Draisaitl,1,0,0,0,1
8477454,Adam,Erne,1,0,0,0,1
8477406,Mattias,Janmark,1,0,0,0,1
8476454,Ryan,Nugent-Hopkins,1,0,0,0,1
8478585,Derek,Ryan,1,0,0,1,0
8479367,William,Lockwood,1,0,0,1,0
8478859,Niko,Mikkola,0,0,0,0,1
8476479,Phillip,Danault,1,0,0,0,1
8479336,Carl,Grundstrom,1,0,0,0,1
8479675,Trevor,Moore,1,0,0,0,1
8474563,Drew,Doughty,0,0,0,1,0
8479496,David,Rittich,0,0,1,0,1
8475660,Cam,Talbot,0,0,1,0,1
8478864,Kirill,Kaprizov,1,0,0,0,1
8482087,Kaiden,Guhle,0,0,0,0,1
8478470,Sam,Montembeault,0,0,1,0,1
8475726,Tyler,Toffoli,1,0,0,1,0
8480860,Kevin,Bahl,0,0,0,0,1
8480748,Kiefer,Sherwood,1,0,0,1,0
8476925,Colton,Sissons,1,0,0,1,0
8481577,Philip,Tomasino,1,0,0,1,0
8474151,Ryan,McDonagh,0,0,0,0,1
8477500,Bo,Horvat,1,0,0,0,1
8474709,Matt,Martin,1,0,0,0,1
8481541,Samuel,Bolduc,0,0,0,0,1
8480865,Noah,Dobson,0,0,0,1,0
8477506,Ryan,Pulock,0,0,0,1,0
8476422,Mike,Reilly,0,0,0,0,1
8473575,Semyon,Varlamov,0,0,1,0,1
8471218,Blake,Wheeler,1,0,0,1,0
8482073,Braden,Schneider,0,0,0,1,0
8471734,Jonathan,Quick,0,0,1,0,1
8480355,Mark,Kastelic,1,0,0,1,0
8477330,Dominik,Kubalik,1,0,0,0,1
8482116,Tim,Stützle,1,0,0,0,1
8474612,Travis,Hamonic,0,0,0,1,0
8477948,Travis,Sanheim,0,0,0,0,1
8481035,Samuel,Ersson,0,0,1,0,1
8479394,Carter,Hart,0,0,1,0,1
8477404,Jake,Guentzel,1,0,0,0,1
8471215,Evgeni,Malkin,1,0,0,0,1
8478400,Colin,White,1,0,0,1,0
8477435,Ryan,Graves,0,0,0,0,1
8474578,Erik,Karlsson,0,0,0,1,0
8477969,Marcus,Pettersson,0,0,0,0,1
8477955,Jared,McCann,1,0,0,0,1
8479293,Brandon,Tanev,1,0,0,0,1
8482858,Ryker,Evans,0,0,0,0,1
8476467,Jamie,Oleksiak,0,0,0,0,1
8476881,Tomas,Hertl,1,0,0,0,1
8478099,Kevin,Labanc,1,0,0,1,0
8479379,Givani,Smith,1,0,0,0,1
8481567,Henry,Thrun,0,0,0,0,1
8471709,Marc-Edouard,Vlasic,0,0,0,0,1
8482089,Jake,Neighbours,1,0,0,0,1
8480023,Robert,Thomas,1,0,0,1,0
8477573,Nathan,Walker,1,0,0,0,1
8478010,Brayden,Point,1,0,0,1,0
8482720,Matthew,Knies,1,0,0,0,1
8477939,William,Nylander,1,0,0,1,0
8471817,Ryan,Reaves,1,0,0,1,0
8475906,John,Klingberg,0,0,0,1,0
8480043,Timothy,Liljegren,0,0,0,1,0
8474162,Jake,Muzzin,0,0,0,0,1
8479982,Conor,Timmins,0,0,0,1,0
8476927,Teddy,Blueger,1,0,0,0,1
8474574,Tyler,Myers,0,0,0,1,0
8479193,Casey,DeSmith,0,0,1,0,1
8477964,Ivan,Barbashev,1,0,0,0,1
8482153,Brendan,Brisson,1,0,0,0,1
8475188,Brayden,McNabb,0,0,0,0,1
8477447,Shea,Theodore,0,0,0,0,1
8480289,Morgan,Barron,1,0,0,0,1
8477504,Josh,Morrissey,0,0,0,0,1
8480049,Dylan,Samberg,0,0,0,0,1
8482148,Hendrix,Lapierre,1,0,0,0,1
8480823,Alexander,Alexeyev,0,0,0,0,1
8478841,Colton,White,0,0,0,0,1
8478147,Bokondji,Imama,1,0,0,0,1
8471873,Anton,Stralman,0,0,0,1,0
8476234,Keith,Kinkaid,0,0,1,0,1
8479370,Tyson,Jost,1,0,0,0,1
8481751,Lukas,Rousek,1,0,0,0,1
8479388,Riley,Stillman,0,0,0,0,1
8479344,Jesse,Puljujarvi,1,0,0,1,0
8474613,Derek,Stepan,1,0,0,1,0
8480853,Liam,Foudy,1,0,0,0,1
8476867,Brendan,Gaunce,1,0,0,0,1
8481072,Tim,Berni,0,0,0,0,1
8474636,Michael,Hutchinson,0,0,1,1,0
8477210,Buddy,Robinson,1,0,0,1,0
8482176,Wyatt,Kaiser,0,0,0,0,1
8480831,Alec,Regula,0,0,0,1,0
8479380,Dylan,Wells,0,0,1,0,1
8483570,Ben,Meyers,1,0,0,0,1
8481433,Taro,Hirose,1,0,0,0,1
8479347,Tyler,Benson,1,0,0,0,1
8478870,Rudolfs,Balcers,1,0,0,0,1
8481518,Nolan,Foote,1,0,0,0,1
8480913,Jordan,Gross,0,0,0,1,0
8478373,Nikita,Soshnikov,1,0,0,0,1
8479991,Jake,Leschyshyn,1,0,0,0,1
8479333,Libor,Hajek,0,0,0,0,1
8470860,Jaroslav,Halak,0,0,1,0,1
8477467,Gustav,Olofsson,0,0,0,0,1
8482181,Tristen,Robins,1,0,0,1,0
8478058,CJ,Suess,1,0,0,0,1
8479705,Jeffrey,Viel,1,0,0,0,1
8480199,Eetu,Makiniemi,0,0,1,0,1
8478146,Matthew,Highmore,1,0,0,0,1
8479944,Zach,Aston-Reese,1,0,0,0,1
8475160,Kyle,Clifford,1,0,0,0,1
8479376,Victor,Mete,0,0,0,0,1
8482624,Daniil,Miromanov,0,0,0,1,0
8478476,Kyle,Capobianco,0,0,0,0,1
8482150,Jacob,Perreault,1,0,0,1,0
8481003,Hunter,Drew,0,0,0,1,0
8478425,Brendan,Guhle,0,0,0,0,1
8471217,Andrew,Ladd,1,0,0,0,1
8481626,Arttu,Ruotsalainen,1,0,0,0,1
8475792,Brett,Connolly,1,0,0,1,0
8476545,Kurtis,Gabriel,1,0,0,1,0
8480814,Nicolas,Beaudin,0,0,0,0,1
8478106,Dylan,Sikura,1,0,0,0,1
8476989,Petteri,Lindbohm,0,0,0,0,1
8476437,Victor,Rask,1,0,0,0,1
8477202,Andrew,Hammond,0,0,1,0,1
8474056,P.K.,Subban,0,0,0,1,0
8475209,Richard,Panik,1,0,0,0,1
8478485,Zach,Senyshyn,1,0,0,1,0
8479382,Connor,Bunnaman,1,0,0,0,1
8471735,Keith,Yandle,0,0,0,0,1
8470619,Brian,Boyle,1,0,0,0,1
8476323,Max,McCormick,1,0,0,0,1
8481061,Jasper,Weatherby,1,0,0,0,1
8476285,Matthew,Peca,1,0,0,0,1
8477461,Remi,Elie,1,0,0,0,1
8482815,Kirill,Semyonov,1,0,0,0,1
8480005,Kristian,Vesalainen,1,0,0,0,1
8480112,Hunter,Miska,0,0,1,0,1
8477391,Sean,Malone,1,0,0,0,1
8480063,David,Farrance,0,0,0,0,1
8479411,Vitaly,Abramov,1,0,0,0,1
8473573,Artem,Anisimov,1,0,0,0,1
8477405,Marcus,Hogberg,0,0,1,0,1
8477502,Samuel,Morin,1,0,0,0,1
8482369,Brinson,Pasichnuk,0,0,0,0,1
8480158,Andreas,Borgman,0,0,0,0,1
8471716,Justin,Abdelkader,1,0,0,0,1
8470110,Trevor,Daley,0,0,0,0,1
8474873,Brian,Lashoff,0,0,0,0,1
8475738,Jordan,Weal,1,0,0,1,0
8477972,Josh,Jacobs,0,0,0,1,0
8475902,Zach,Trotman,0,0,0,1,0
8471426,Troy,Brouwer,1,0,0,1,0
8471490,Adam,Cracknell,1,0,0,1,0
8479290,Kalle,Kossila,1,0,0,0,1
8471436,Matt,Hunwick,0,0,0,0,1
8477510,Kerby,Rychel,1,0,0,0,1
8470543,Chris,Kunitz,1,0,0,0,1
8470320,Cam,Ward,0,0,1,0,1
8473588,Erik,Condra,1,0,0,1,0
8477945,Julius,Honka,0,0,0,1,0
8481426,Ryan,Kuffner,1,0,0,0,1
8468509,Niklas,Kronwall,0,0,0,0,1
8476427,Ty,Rattie,1,0,0,1,0
8468001,Derek,MacKenzie,1,0,0,0,1
8473465,Jamie,McGinn,1,0,0,0,1
8480771,Daniel,Brickley,0,0,0,0,1
8475260,Corban,Knight,1,0,0,1,0
8475325,Jordan,Nolan,1,0,0,0,1
8476986,Marek,Langhamer,0,0,1,0,1
8476303,Rob,O'Gara,0,0,0,0,1
8471678,Benoit,Pouliot,1,0,0,0,1
8470324,Josh,Gorges,0,0,0,0,1
8476403,Klas,Dahlbeck,0,0,0,0,1
8476283,Alex,Broadhurst,1,0,0,0,1
8471301,Jeff,Glass,0,0,1,0,1
8477453,Chris,Bigras,0,0,0,0,1
8476464,Duncan,Siemens,0,0,0,0,1
8475310,Curtis,McKenzie,1,0,0,0,1
8471266,David,Booth,1,0,0,0,1
8476336,Iiro,Pakarinen,1,0,0,1,0
8479483,Yohann,Auvitu,0,0,0,0,1
8471219,Al,Montoya,0,0,1,0,1
8468085,Radim,Vrbata,1,0,0,1,0
8468483,Marian,Gaborik,1,0,0,0,1
8469639,Brooks,Laich,1,0,0,0,1
8477006,Christoph,Bertschy,1,0,0,1,0
8476386,Shane,Prince,1,0,0,0,1
8471498,Jannik,Hansen,1,0,0,1,0
8468208,Joel,Ward,1,0,0,1,0
8468542,Paul,Martin,0,0,0,0,1
8480163,Philip,Holm,0,0,0,0,1
8475770,Emerson,Etem,1,0,0,0,1
8474019,Tommy,Cross,0,0,0,0,1
8475876,Zane,McIntyre,0,0,1,0,1
8476766,Cole,Schneider,1,0,0,0,1
8469508,Jay,McClement,1,0,0,0,1
8475250,Andrej,Nestrasil,1,0,0,0,1
8466148,Marian,Hossa,1,0,0,0,1
8471504,Rene,Bourque,1,0,0,0,1
8476511,Samuel,Henley,1,0,0,0,1
8478371,Matt,Lorito,1,0,0,0,1
8475597,Shane,Harper,1,0,0,1,0
8471693,Jakub,Kindl,0,0,0,0,1
8473962,Teddy,Purcell,1,0,0,1,0
8480081,Michael,Kapla,0,0,0,0,1
8473942,Trevor,Smith,1,0,0,0,1
8471385,Adam,Pardy,0,0,0,0,1
8470630,Kevin,Klein,0,0,0,1,0
8476162,Steve,Oleksy,0,0,0,1,0
8473523,Jhonas,Enroth,0,0,1,0,1
8476414,Alexandre,Grenier,1,0,0,1,0
8476425,Joseph,LaBate,1,0,0,0,1
8475210,Anton,Rodin,1,0,0,0,1
8477091,Evan,McEneny,0,0,0,0,1
8476384,Max,Friberg,1,0,0,1,0
8471231,Kyle,Chipchura,1,0,0,0,1
8467338,Alex,Tanguay,1,0,0,0,1
8475749,Christian,Thomas,1,0,0,1,0
8473426,Mike,Weber,0,0,0,0,1
8470222,James,Wisniewski,0,0,0,1,0
8470169,Gregory,Campbell,1,0,0,0,1
8470877,David,Jones,1,0,0,1,0
8478393,Kyle,Baun,1,0,0,1,0
8477902,Dennis,Everberg,1,0,0,0,1
8470317,Nate,Guenin,0,0,0,1,0
8477914,Roman ,Will,0,0,1,0,1
8467514,Pavel,Datsyuk,1,0,0,0,1
8475756,John,McFarland,1,0,0,1,0
8470729,Tyson,Strachan,0,0,0,1,0
8475782,Morgan,Ellis,0,0,0,1,0
8474570,Cody,Hodgson,1,0,0,1,0
8471862,Colin,Greening,1,0,0,0,1
8477427,Tobias,Lindberg,1,0,0,0,1
8470207,Joffrey,Lupul,1,0,0,1,0
8474646,Brandon,McMillan,1,0,0,0,1
8476868,Henrik,Samuelsson,1,0,0,1,0
8475732,Danny,Biega,0,0,0,1,0
8470065,Ryan,Craig,1,0,0,0,1
8471299,Peter,Regin,1,0,0,0,1
8471326,Patrick,Bordeleau,1,0,0,0,1
8473700,Ryan,Wilson,0,0,0,0,1
8469457,Stephen,Weiss,1,0,0,0,1
8475781,Tyler,Bunz,0,0,1,0,1
8476839,Viktor,Fasth,0,0,1,0,1
8470839,Shane,O'Brien,0,0,0,0,1
8477059,Damien,Brunner,1,0,0,1,0
8466339,Scott,Clemmensen,0,0,1,0,1
8475342,Oliver,Lauridsen,0,0,0,0,1
8474748,Andrew,MacWilliam,0,0,0,0,1
8469483,David,Steckel,1,0,0,0,1
8473953,Derek,Smith,0,0,0,0,1
8469992,Sheldon,Brookbank,0,0,0,1,0
8470280,Ben,Eager,1,0,0,0,1
8475637,Bobby,Butler,1,0,0,1,0
8460492,Ed,Jovanovski,0,0,0,0,1
8476411,Jonathan,Racine,0,0,0,0,1
8474939,Mark,Van Guilder,1,0,0,1,0
8475640,Erik,Gustafsson,0,0,0,0,1
8470713,Paul,Bissonnette,1,0,0,0,1
8471428,Pierre-Luc,Letourneau-Leblond,1,0,0,0,1
8468485,Raffi,Torres,1,0,0,0,1
8474201,Pierre-Cedric,Labrie,1,0,0,0,1
8475275,Patrick,Wey,0,0,0,1,0
8470704,Jamie,Tardif,1,0,0,1,0
8462033,Wade,Redden,0,0,0,0,1
8473610,Bobby,Sanguinetti,0,0,0,1,0
8467543,Toby,Petersen,1,0,0,0,1
8467478,Kent,Huskins,0,0,0,0,1
8468481,Rick,DiPietro,0,0,1,1,0
8458938,Roman,Hamrlik,0,0,0,0,1
8468172,Ruslan,Fedotenko,1,0,0,0,1
8474892,Eric,Wellwood,1,0,0,0,1
8468534,Andreas,Lilja,0,0,0,0,1
8474032,Nick,Petrecki,0,0,0,0,1
8468434,Andy,McDonald,1,0,0,0,1
8471810,Derek,Joslin,0,0,0,0,1
8467353,Nik,Antropov,1,0,0,0,1
8471451,Aaron,Gagnon,1,0,0,1,0
8465012,Tom,Poti,0,0,0,0,1
8470661,Jean-Francois,Jacques,1,0,0,0,1
8474045,Zach,Hamill,1,0,0,1,0
8465056,Trent,Whitfield,1,0,0,0,1
8469582,Colin,Stuart,1,0,0,0,1
8474500,Derek,Whitmore,1,0,0,0,1
8471261,Dane,Byers,1,0,0,0,1
8474057,Allen,York,0,0,1,0,1
8468510,Jeff,Taffe,1,0,0,0,1
8471229,Petteri,Nokelainen,1,0,0,1,0
8460465,Petr,Sykora,1,0,0,0,1
8470687,Zack,Stortini,1,0,0,1,0
8471483,Kyle,Wilson,1,0,0,1,0
8469684,Milan,Jurcina,0,0,0,1,0
8458541,Steve,Staios,0,0,0,1,0
8468224,Sean,Avery,1,0,0,0,1
8475603,Ben,Holmstrom,1,0,0,1,0
8474631,Marc-Andre,Bourdon,0,0,0,0,1
8468213,Jim,Vandermeer,0,0,0,0,1
8460806,Dwayne,Roloson,0,0,1,0,1
8470697,Philippe,Dupuis,1,0,0,1,0
8471419,Mark,Mancari,1,0,0,1,0
8473459,Arturs,Kulda,0,0,0,0,1
8474383,Joel,Rechlicz,1,0,0,1,0
8460556,Freddy,Modin,1,0,0,0,1
8470996,Danny,Syvret,0,0,0,0,1
8462118,Marc,Savard,1,0,0,0,1
8459427,Rob,Niedermayer,1,0,0,0,1
8466035,Sergei,Samsonov,1,0,0,1,0
8465170,Fernando,Pisani,1,0,0,0,1
8467519,Karlis,Skrastins,0,0,0,0,1
8470086,Joe,Callahan,0,0,0,1,0
8459462,Bryan,McCabe,0,0,0,0,1
8474114,Oscar,Moller,1,0,0,1,0
8474557,Anssi,Salmela,0,0,0,0,1
8474154,Andreas,Thuresson,1,0,0,1,0
8471728,Brodie,Dupont,1,0,0,0,1
8466212,Francis,Lessard,1,0,0,1,0
8471413,Mike,Vernace,0,0,0,0,1
8471696,Matt,Lashoff,0,0,0,0,1
8469584,Joel,Perrault,1,0,0,1,0
